10,0,"",1650893487,4,"detected","attack","IPv4 address conflict detection (RFC5227). Possible arp poisoning.",{"event_1":{"timestamp":1389048986.340873,"counter":21,"attributes":[["arp.ar_op",1],["arp.ar_tip","192.168.47.1"],["ethernet.dst","ff:ff:ff:ff:ff:ff"],["ethernet.src","00:0c:29:1d:b3:b1"]]},"event_2":{"timestamp":1389048986.340955,"counter":22,"attributes":[["arp.ar_op",2],["arp.ar_sha","00:50:56:c0:00:08"],["arp.ar_sip","192.168.47.1"],["ethernet.packet_count",22]]},"event_3":{"timestamp":1389048989.446972,"counter":279,"attributes":[["arp.ar_op",2],["arp.ar_sha","00:0c:29:1d:b3:b1"],["arp.ar_sip","192.168.47.1"],["ethernet.packet_count",279]]}}
10,0,"",1650893487,5,"detected","attack","IPv4 address conflict detection (RFC5227). Possible arp poisoning.",{"event_1":{"timestamp":1389048986.340955,"counter":22,"attributes":[["arp.ar_op",2],["arp.ar_sha","00:50:56:c0:00:08"],["arp.ar_sip","192.168.47.1"]]},"event_2":{"timestamp":1389048989.446972,"counter":279,"attributes":[["arp.ar_op",2],["arp.ar_sha","00:0c:29:1d:b3:b1"],["arp.ar_sip","192.168.47.1"]]}}
10,0,"",1650893487,4,"detected","attack","IPv4 address conflict detection (RFC5227). Possible arp poisoning.",{"event_1":{"timestamp":1389048986.340971,"counter":23,"attributes":[["arp.ar_op",1],["arp.ar_tip","192.168.47.2"],["ethernet.dst","ff:ff:ff:ff:ff:ff"],["ethernet.src","00:0c:29:1d:b3:b1"]]},"event_2":{"timestamp":1389048986.341052,"counter":25,"attributes":[["arp.ar_op",2],["arp.ar_sha","00:50:56:fd:2f:16"],["arp.ar_sip","192.168.47.2"],["ethernet.packet_count",25]]},"event_3":{"timestamp":1389048989.447023,"counter":280,"attributes":[["arp.ar_op",2],["arp.ar_sha","00:0c:29:1d:b3:b1"],["arp.ar_sip","192.168.47.2"],["ethernet.packet_count",280]]}}
10,0,"",1650893487,5,"detected","attack","IPv4 address conflict detection (RFC5227). Possible arp poisoning.",{"event_1":{"timestamp":1389048986.341052,"counter":25,"attributes":[["arp.ar_op",2],["arp.ar_sha","00:50:56:fd:2f:16"],["arp.ar_sip","192.168.47.2"]]},"event_2":{"timestamp":1389048989.447023,"counter":280,"attributes":[["arp.ar_op",2],["arp.ar_sha","00:0c:29:1d:b3:b1"],["arp.ar_sip","192.168.47.2"]]}}
10,0,"",1650893487,4,"detected","attack","IPv4 address conflict detection (RFC5227). Possible arp poisoning.",{"event_1":{"timestamp":1389048986.348782,"counter":222,"attributes":[["arp.ar_op",1],["arp.ar_tip","192.168.47.200"],["ethernet.dst","ff:ff:ff:ff:ff:ff"],["ethernet.src","00:0c:29:1d:b3:b1"]]},"event_2":{"timestamp":1389048986.348860,"counter":224,"attributes":[["arp.ar_op",2],["arp.ar_sha","00:0c:29:0f:71:a3"],["arp.ar_sip","192.168.47.200"],["ethernet.packet_count",224]]},"event_3":{"timestamp":1389048989.447073,"counter":281,"attributes":[["arp.ar_op",2],["arp.ar_sha","00:0c:29:1d:b3:b1"],["arp.ar_sip","192.168.47.200"],["ethernet.packet_count",281]]}}
10,0,"",1650893487,5,"detected","attack","IPv4 address conflict detection (RFC5227). Possible arp poisoning.",{"event_1":{"timestamp":1389048986.348860,"counter":224,"attributes":[["arp.ar_op",2],["arp.ar_sha","00:0c:29:0f:71:a3"],["arp.ar_sip","192.168.47.200"]]},"event_2":{"timestamp":1389048989.447073,"counter":281,"attributes":[["arp.ar_op",2],["arp.ar_sha","00:0c:29:1d:b3:b1"],["arp.ar_sip","192.168.47.200"]]}}
10,0,"",1650893487,4,"detected","attack","IPv4 address conflict detection (RFC5227). Possible arp poisoning.",{"event_1":{"timestamp":1389048986.350950,"counter":277,"attributes":[["arp.ar_op",1],["arp.ar_tip","192.168.47.254"],["ethernet.dst","ff:ff:ff:ff:ff:ff"],["ethernet.src","00:0c:29:1d:b3:b1"]]},"event_2":{"timestamp":1389048986.351000,"counter":278,"attributes":[["arp.ar_op",2],["arp.ar_sha","00:50:56:f9:f5:54"],["arp.ar_sip","192.168.47.254"],["ethernet.packet_count",278]]},"event_3":{"timestamp":1389048989.447166,"counter":283,"attributes":[["arp.ar_op",2],["arp.ar_sha","00:0c:29:1d:b3:b1"],["arp.ar_sip","192.168.47.254"],["ethernet.packet_count",283]]}}
10,0,"",1650893487,5,"detected","attack","IPv4 address conflict detection (RFC5227). Possible arp poisoning.",{"event_1":{"timestamp":1389048986.351000,"counter":278,"attributes":[["arp.ar_op",2],["arp.ar_sha","00:50:56:f9:f5:54"],["arp.ar_sip","192.168.47.254"]]},"event_2":{"timestamp":1389048989.447166,"counter":283,"attributes":[["arp.ar_op",2],["arp.ar_sha","00:0c:29:1d:b3:b1"],["arp.ar_sip","192.168.47.254"]]}}
