10,0,"",1493029574,10,"detected","evasion","C4_Analyse_03f : HTTP using a port different from 80 and 8080.", {"event_1":{"timestamp":1487346983.317762,"counter":48,"attributes":[{"http.method":"POST"},{"tcp.dest_port":8000}]},"event_2":{"timestamp":1487346983.317762,"counter":48,"attributes":[]}}
10,0,"",1493029574,10,"detected","evasion","", {"event_1":{"timestamp":1487346985.751204,"counter":83,"attributes":[{"http.method":"GET"},{"tcp.dest_port":8000}]},"event_2":{"timestamp":1487346985.751204,"counter":83,"attributes":[]}}
10,0,"",1493029574,10,"detected","evasion","", {"event_1":{"timestamp":1487346987.481203,"counter":113,"attributes":[{"http.method":"GET"},{"tcp.dest_port":8000}]},"event_2":{"timestamp":1487346987.481203,"counter":113,"attributes":[]}}
