10,0,"",1492159729,5,"detected","attack","IPv4 address conflict detection (RFC5227). Possible arp poisoning.", {"event_1":{"timestamp":1389048986.340955,"counter":22,"attributes":[{"arp.ar_op":2},{"arp.ar_sha":""},{"arp.ar_sip":"192.168.47.1"},{"ethernet.dst":""},{"ethernet.src":""}]},"event_2":{"timestamp":1389048989.446972,"counter":279,"attributes":[{"arp.ar_op":2},{"arp.ar_sha":""},{"arp.ar_sip":"192.168.47.1"},{"ethernet.dst":""},{"ethernet.src":""}]}}
10,0,"",1492159729,5,"detected","attack","", {"event_1":{"timestamp":1389048986.341052,"counter":25,"attributes":[{"arp.ar_op":2},{"arp.ar_sha":""},{"arp.ar_sip":"192.168.47.2"},{"ethernet.dst":""},{"ethernet.src":""}]},"event_2":{"timestamp":1389048989.447023,"counter":280,"attributes":[{"arp.ar_op":2},{"arp.ar_sha":""},{"arp.ar_sip":"192.168.47.2"},{"ethernet.dst":""},{"ethernet.src":""}]}}
10,0,"",1492159729,5,"detected","attack","", {"event_1":{"timestamp":1389048986.348860,"counter":224,"attributes":[{"arp.ar_op":2},{"arp.ar_sha":""},{"arp.ar_sip":"192.168.47.200"},{"ethernet.dst":""},{"ethernet.src":""}]},"event_2":{"timestamp":1389048989.447073,"counter":281,"attributes":[{"arp.ar_op":2},{"arp.ar_sha":""},{"arp.ar_sip":"192.168.47.200"},{"ethernet.dst":""},{"ethernet.src":""}]}}
10,0,"",1492159729,5,"detected","attack","", {"event_1":{"timestamp":1389048986.351000,"counter":278,"attributes":[{"arp.ar_op":2},{"arp.ar_sha":""},{"arp.ar_sip":"192.168.47.254"},{"ethernet.dst":""},{"ethernet.src":""}]},"event_2":{"timestamp":1389048989.447166,"counter":283,"attributes":[{"arp.ar_op":2},{"arp.ar_sha":""},{"arp.ar_sip":"192.168.47.254"},{"ethernet.dst":""},{"ethernet.src":""}]}}
