10,0,"",1650893478,33,"detected","attack","Trojan detection",{"event_1":{"timestamp":1493987383.111860,"counter":4,"attributes":[["http.uri","/ctrl/cnt_boot.php?pgv="]]},"event_2":{"timestamp":1493987383.111860,"counter":4,"attributes":[["http.method","GET"],["ip.src","10.0.2.15"],["ip.dst","192.168.0.101"]]}}
10,0,"",1650893478,33,"detected","attack","Trojan detection",{"event_1":{"timestamp":1493987384.116833,"counter":12,"attributes":[["http.uri","/ctrl/cnt_boot.php?pgv="]]},"event_2":{"timestamp":1493987384.116833,"counter":12,"attributes":[["http.method","GET"],["ip.src","10.0.2.15"],["ip.dst","192.168.0.101"]]}}
10,0,"",1650893478,33,"detected","attack","Trojan detection",{"event_1":{"timestamp":1493987386.119093,"counter":20,"attributes":[["http.uri","/ctrl/cnt_boot.php?pgv="]]},"event_2":{"timestamp":1493987386.119093,"counter":20,"attributes":[["http.method","GET"],["ip.src","10.0.2.15"],["ip.dst","192.168.0.101"]]}}
10,0,"",1650893478,33,"detected","attack","Trojan detection",{"event_1":{"timestamp":1493987389.127359,"counter":28,"attributes":[["http.uri","/ctrl/cnt_boot.php?pgv="]]},"event_2":{"timestamp":1493987389.127359,"counter":28,"attributes":[["http.method","GET"],["ip.src","10.0.2.15"],["ip.dst","192.168.0.101"]]}}
10,0,"",1650893478,33,"detected","attack","Trojan detection",{"event_1":{"timestamp":1493987393.129860,"counter":36,"attributes":[["http.uri","/ctrl/cnt_boot.php?pgv="]]},"event_2":{"timestamp":1493987393.129860,"counter":36,"attributes":[["http.method","GET"],["ip.src","10.0.2.15"],["ip.dst","192.168.0.101"]]}}
10,0,"",1650893478,33,"detected","attack","Trojan detection",{"event_1":{"timestamp":1493987398.133503,"counter":44,"attributes":[["http.uri","/ctrl/cnt_boot.php?pgv="]]},"event_2":{"timestamp":1493987398.133503,"counter":44,"attributes":[["http.method","GET"],["ip.src","10.0.2.15"],["ip.dst","192.168.0.101"]]}}
10,0,"",1650893478,33,"detected","attack","Trojan detection",{"event_1":{"timestamp":1493987404.135848,"counter":52,"attributes":[["http.uri","/ctrl/cnt_boot.php?pgv="]]},"event_2":{"timestamp":1493987404.135848,"counter":52,"attributes":[["http.method","GET"],["ip.src","10.0.2.15"],["ip.dst","192.168.0.101"]]}}
