10,0,"",1495199020,10,"detected","evasion","HTTP using a port different from 80 and 8080.", {"event_1":{"timestamp":1489508972.701881,"counter":10,"attributes":[{"http.method":"GET"},{"tcp.dest_port":5000}]},"event_2":{"timestamp":1489508972.701881,"counter":10,"attributes":[{"ip.src":"192.168.0.20"},{"ip.dst":"192.168.0.102"}]}}
10,0,"",1495199020,10,"detected","evasion","", {"event_1":{"timestamp":1489508973.205900,"counter":35,"attributes":[{"http.method":"GET"},{"tcp.dest_port":5000}]},"event_2":{"timestamp":1489508973.205900,"counter":35,"attributes":[{"ip.src":"192.168.0.20"},{"ip.dst":"192.168.0.102"}]}}
10,0,"",1495199020,10,"detected","evasion","", {"event_1":{"timestamp":1489508973.208946,"counter":40,"attributes":[{"http.method":"GET"},{"tcp.dest_port":5000}]},"event_2":{"timestamp":1489508973.208946,"counter":40,"attributes":[{"ip.src":"192.168.0.20"},{"ip.dst":"192.168.0.102"}]}}
10,0,"",1495199020,10,"detected","evasion","", {"event_1":{"timestamp":1489508973.211146,"counter":48,"attributes":[{"http.method":"GET"},{"tcp.dest_port":5000}]},"event_2":{"timestamp":1489508973.211146,"counter":48,"attributes":[{"ip.src":"192.168.0.20"},{"ip.dst":"192.168.0.102"}]}}
10,0,"",1495199020,29,"not_respected","security","There must be HTTP response after HTTP GET. Otherwise, there could be an evasion based on HTTP version 0.9 ((HTTP response with no header) )", {"event_1":{"timestamp":1489509002.424354,"counter":53,"attributes":[{"ip.src":"192.168.0.20"},{"ip.dst":"192.168.0.102"}]}
10,0,"",1495199020,29,"not_respected","security","", {"event_1":{"timestamp":1489509002.430400,"counter":54,"attributes":[{"ip.src":"192.168.0.102"},{"ip.dst":"192.168.0.20"}]}
10,0,"",1495199020,29,"not_respected","security","", {"event_1":{"timestamp":1489509002.430613,"counter":55,"attributes":[{"ip.src":"192.168.0.20"},{"ip.dst":"192.168.0.102"}]}
