10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310021,"counter":21,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.310027,"counter":22,"attributes":[["meta.utime","U.Id"]]}}
10,0,"",1684316945,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310027,"counter":22,"attributes":[["http2.header_method",131],["http2.header_length",367]]},"event_2":{"timestamp":1682513749.310027,"counter":22,"attributes":[["http2.header_method",131]]}}
10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310027,"counter":22,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.310032,"counter":23,"attributes":[["meta.utime","U.Id"]]}}
10,0,"",1684316945,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310032,"counter":23,"attributes":[["http2.header_method",131],["http2.header_length",367]]},"event_2":{"timestamp":1682513749.310032,"counter":23,"attributes":[["http2.header_method",131]]}}
10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310032,"counter":23,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.310039,"counter":24,"attributes":[["meta.utime","U.Id"]]}}
10,0,"",1684316945,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310039,"counter":24,"attributes":[["http2.header_method",131],["http2.header_length",367]]},"event_2":{"timestamp":1682513749.310039,"counter":24,"attributes":[["http2.header_method",131]]}}
10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310039,"counter":24,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.310043,"counter":25,"attributes":[["meta.utime","U.Id"]]}}
10,0,"",1684316945,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310043,"counter":25,"attributes":[["http2.header_method",131],["http2.header_length",367]]},"event_2":{"timestamp":1682513749.310043,"counter":25,"attributes":[["http2.header_method",131]]}}
10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310043,"counter":25,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.310048,"counter":26,"attributes":[["meta.utime","U.Id"]]}}
10,0,"",1684316945,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310048,"counter":26,"attributes":[["http2.header_method",131],["http2.header_length",367]]},"event_2":{"timestamp":1682513749.310048,"counter":26,"attributes":[["http2.header_method",131]]}}
10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310048,"counter":26,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.310058,"counter":27,"attributes":[["meta.utime","U.Id"]]}}
10,0,"",1684316945,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310058,"counter":27,"attributes":[["http2.header_method",131],["http2.header_length",367]]},"event_2":{"timestamp":1682513749.310058,"counter":27,"attributes":[["http2.header_method",131]]}}
10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310058,"counter":27,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.310062,"counter":28,"attributes":[["meta.utime","U.Id"]]}}
10,0,"",1684316945,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310062,"counter":28,"attributes":[["http2.header_method",131],["http2.header_length",367]]},"event_2":{"timestamp":1682513749.310062,"counter":28,"attributes":[["http2.header_method",131]]}}
10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310062,"counter":28,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.310067,"counter":29,"attributes":[["meta.utime","U.Id"]]}}
