10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.347103,"counter":116,"attributes":[["http2.header_length",1061504560]]},"event_2":{"timestamp":1682586589.347103,"counter":116,"attributes":[["http2.header_method",55]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.347110,"counter":117,"attributes":[["http2.header_length",1068251987]]},"event_2":{"timestamp":1682586589.347110,"counter":117,"attributes":[["http2.header_method",245]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.368245,"counter":128,"attributes":[["http2.header_length",1068251987]]},"event_2":{"timestamp":1682586589.368245,"counter":128,"attributes":[["http2.header_method",245]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.368253,"counter":129,"attributes":[["http2.header_length",2013265920]]},"event_2":{"timestamp":1682586589.368253,"counter":129,"attributes":[["http2.header_method",59]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.481955,"counter":152,"attributes":[["http2.header_length",1107296258]]},"event_2":{"timestamp":1682586589.481955,"counter":152,"attributes":[["http2.header_method",136]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.482053,"counter":153,"attributes":[["http2.header_length",1113931344]]},"event_2":{"timestamp":1682586589.482053,"counter":153,"attributes":[["http2.header_method",33]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.492897,"counter":154,"attributes":[["http2.header_length",1107296256]]},"event_2":{"timestamp":1682586589.492897,"counter":154,"attributes":[["http2.header_method",66]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.492967,"counter":155,"attributes":[["http2.header_length",3375575089]]},"event_2":{"timestamp":1682586589.492967,"counter":155,"attributes":[["http2.header_method",48]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.492974,"counter":156,"attributes":[["http2.header_length",3379455822]]},"event_2":{"timestamp":1682586589.492974,"counter":156,"attributes":[["http2.header_method",78]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.492983,"counter":157,"attributes":[["http2.header_length",3566764032]]},"event_2":{"timestamp":1682586589.492983,"counter":157,"attributes":[["http2.header_method",115]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.493016,"counter":158,"attributes":[["http2.header_length",3557015647]]},"event_2":{"timestamp":1682586589.493016,"counter":158,"attributes":[["http2.header_method",38]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.493021,"counter":159,"attributes":[["http2.header_length",3560454465]]},"event_2":{"timestamp":1682586589.493021,"counter":159,"attributes":[["http2.header_method",68]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.493025,"counter":160,"attributes":[["http2.header_length",3560058477]]},"event_2":{"timestamp":1682586589.493025,"counter":160,"attributes":[["http2.header_method",51]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.493030,"counter":161,"attributes":[["http2.header_length",3563939328]]},"event_2":{"timestamp":1682586589.493030,"counter":161,"attributes":[["http2.header_method",8]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.493032,"counter":162,"attributes":[["http2.header_length",3566764032]]},"event_2":{"timestamp":1682586589.493032,"counter":162,"attributes":[["http2.header_method",47]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.493071,"counter":163,"attributes":[["http2.header_length",3561178177]]},"event_2":{"timestamp":1682586589.493071,"counter":163,"attributes":[["http2.header_method",49]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.493076,"counter":164,"attributes":[["http2.header_length",3559030016]]},"event_2":{"timestamp":1682586589.493076,"counter":164,"attributes":[["http2.header_method",10]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.493080,"counter":165,"attributes":[["http2.header_length",3560579699]]},"event_2":{"timestamp":1682586589.493080,"counter":165,"attributes":[["http2.header_method",52]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.493084,"counter":166,"attributes":[["http2.header_length",3561178181]]},"event_2":{"timestamp":1682586589.493084,"counter":166,"attributes":[["http2.header_method",53]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.493089,"counter":167,"attributes":[["http2.header_length",3563246252]]},"event_2":{"timestamp":1682586589.493089,"counter":167,"attributes":[["http2.header_method",52]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.493132,"counter":169,"attributes":[["http2.header_length",3560058163]]},"event_2":{"timestamp":1682586589.493132,"counter":169,"attributes":[["http2.header_method",49]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.493136,"counter":170,"attributes":[["http2.header_length",3564530030]]},"event_2":{"timestamp":1682586589.493136,"counter":170,"attributes":[["http2.header_method",114]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.493216,"counter":171,"attributes":[["http2.header_length",3562479107]]},"event_2":{"timestamp":1682586589.493216,"counter":171,"attributes":[["http2.header_method",98]]}}
10,0,"",1682586589,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682586589.493224,"counter":172,"attributes":[["http2.header_length",3560322872]]},"event_2":{"timestamp":1682586589.493224,"counter":172,"attributes":[["http2.header_method",66]]}}
